player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P0442,M2807,Latin America,Android,39,1404,8,17,356
P0757,M0665,India,iOS,43,2968,17,5,371
P0874,M2380,North America,iOS,27,2001,8,9,601
P0004,M0676,SEA,Android,98,2376,14,0,356
P0565,M0349,India,PC,60,2031,13,5,528
P0116,M2642,SEA,Android,86,2060,10,10,402
P0508,M1355,SEA,PC,99,2082,15,14,350
P1081,M1045,Europe,PC,20,655,2,10,351
P0172,M2336,India,Android,81,1335,7,2,431
P0498,M0187,SEA,iOS,84,1497,7,0,507
P0085,M2388,Europe,iOS,41,1732,8,3,476
P0145,M2212,India,Android,108,3001,19,4,405
P0346,M1778,SEA,iOS,72,2849,17,4,426
P1112,M0445,SEA,PC,115,2047,10,7,399
P0208,M2333,North America,Android,69,973,3,8,577
P1057,M2121,North America,Android,83,2577,17,7,363
P0477,M2346,India,PC,55,2635,17,7,318
P0154,M2551,SEA,Android,66,767,4,0,467
P0656,M0671,India,Android,104,3341,22,0,519
P0551,M0224,India,PC,76,2612,16,13,546
P1063,M2704,India,PC,20,1253,7,14,479
P1184,M0891,SEA,Android,99,2159,12,12,436
P1036,M0356,Europe,PC,54,329,1,6,544
P0597,M1129,Europe,iOS,111,1588,7,7,438
P0068,M0188,Latin America,iOS,125,615,3,11,448
P0573,M0842,SEA,Android,31,1484,10,6,376
P0261,M2351,Europe,iOS,121,1715,6,8,441
P0529,M2472,SEA,iOS,39,2094,14,5,505
P0936,M1965,India,PC,20,2620,15,9,426
P0352,M2087,North America,Android,20,3239,21,7,506
P0735,M1658,North America,PC,88,3174,22,11,360
P0639,M1371,India,PC,77,1989,13,7,485
P0214,M0782,North America,Android,147,560,2,6,412
P0183,M2384,Europe,iOS,43,2117,14,4,270
P0102,M1145,SEA,Android,20,3016,20,0,546
P0069,M1666,Latin America,Android,80,1763,12,0,402
P0053,M2133,North America,PC,20,2077,15,4,248
P0736,M0993,Europe,Android,20,2253,11,6,323
P1167,M0506,Europe,Android,20,2592,14,8,427
P0663,M0658,India,Android,117,2924,17,0,463
P0318,M0917,India,iOS,99,2116,12,4,244
P0647,M0477,India,iOS,68,1481,9,10,353
P1105,M0758,Europe,Android,22,11,0,3,439
P0942,M2012,India,PC,108,1091,6,9,314
P0109,M2423,Europe,Android,82,1348,9,4,359
P1084,M2139,Europe,PC,127,2803,17,12,315
P0631,M1570,North America,Android,111,275,0,10,470
P0066,M1261,SEA,iOS,94,2342,12,10,436
P0127,M1132,SEA,Android,80,2002,11,10,493
P0902,M1107,SEA,PC,100,371,1,7,409
P0624,M0032,North America,iOS,104,3075,19,9,507
P0722,M2584,India,iOS,92,1603,10,5,303
P0377,M1818,SEA,iOS,100,959,5,5,358
P0555,M0925,Europe,PC,74,1037,4,14,495
P0953,M2900,Europe,PC,66,1447,7,0,434
P0042,M2538,India,iOS,138,1929,11,8,501
P1112,M0128,SEA,PC,82,1134,6,5,478
P1043,M0340,Europe,iOS,125,2275,15,15,250
P0422,M2630,India,iOS,61,1558,9,16,230
P0167,M2739,SEA,iOS,55,1517,6,13,630
P0222,M0472,India,iOS,102,1490,10,9,501
P0557,M2683,North America,iOS,156,1069,6,6,387
P0239,M2083,India,iOS,71,1326,10,12,385
P0419,M2087,India,PC,81,1664,9,13,413
P0562,M1166,SEA,Android,76,221,0,0,378
P1138,M0162,Latin America,Android,88,1886,13,14,346
P0208,M2620,India,PC,51,1036,6,13,423
P0737,M2266,Europe,Android,95,1521,8,8,578
P0230,M2116,Europe,PC,73,2224,13,12,508
P0579,M2555,SEA,iOS,66,1300,9,0,435
P0018,M0175,North America,PC,95,1174,7,14,379
P1158,M2702,North America,PC,90,343,0,6,417
P0390,M2789,India,PC,116,1401,7,17,346
P0085,M0680,North America,PC,52,1408,8,5,434
P0190,M0784,Latin America,PC,112,2786,18,7,447
P0321,M2931,SEA,Android,119,1482,9,1,270
P1008,M1089,SEA,Android,43,1681,7,0,451
P1156,M2133,Europe,Android,55,3347,22,15,444
P0471,M1901,North America,Android,81,363,0,10,479
P0744,M0875,SEA,PC,76,1223,9,5,360
P1099,M2189,North America,iOS,31,1600,11,3,415
P0744,M2059,Latin America,Android,115,1402,5,9,588
P0646,M2588,North America,Android,101,1262,5,5,574
P0455,M2508,Latin America,PC,44,2739,17,6,437
P1096,M0318,India,Android,123,1321,10,0,422
P0556,M2269,Europe,iOS,103,2404,16,16,347
P0113,M1185,India,Android,128,2695,17,9,383
P0485,M0999,India,Android,87,2900,17,0,519
P0747,M1142,North America,Android,98,1670,8,15,474
P0715,M2974,North America,Android,118,2825,15,8,410
P0283,M1318,SEA,Android,52,1142,5,17,470
P0364,M0820,SEA,Android,45,1105,5,9,393
P0051,M1754,Latin America,Android,173,2417,13,15,478
P0778,M1443,Europe,PC,70,2309,13,7,419
P0047,M2377,Europe,PC,73,1499,7,6,487
P0531,M1338,Latin America,Android,147,2318,12,3,444
P1175,M2841,SEA,iOS,46,2923,16,3,586
P0723,M2264,Europe,iOS,132,1654,9,18,566
P0359,M1470,Europe,PC,44,1730,11,0,543
P0975,M0957,Latin America,Android,93,2364,14,2,376
P0549,M2684,Latin America,iOS,91,727,1,11,459
P0753,M2747,North America,iOS,108,2212,15,8,411
P1146,M0669,North America,iOS,81,1962,11,4,384
P0135,M1986,North America,Android,69,3027,18,15,470
P0731,M2919,India,Android,69,559,0,12,448
P0718,M0605,India,Android,51,682,2,7,521
P0245,M0201,North America,Android,78,430,0,1,477
P0049,M1349,North America,Android,81,2074,10,10,572
P0966,M1373,SEA,PC,49,2837,19,12,344
P1105,M1862,North America,PC,74,2041,13,9,415
P0128,M2987,SEA,iOS,111,2546,13,7,499
P0229,M0541,North America,iOS,40,1823,12,11,448
P0245,M1117,North America,Android,150,1890,10,7,305
P0145,M1683,Latin America,iOS,73,1377,8,3,420
P0264,M2963,SEA,Android,60,1866,12,6,473
P0533,M0252,Europe,iOS,20,2216,12,6,548
P0465,M1009,SEA,iOS,30,1263,7,14,278
P0075,M1856,India,Android,125,828,3,5,337
P1108,M1283,Europe,Android,83,1900,11,9,460
P0376,M2658,Latin America,PC,106,1490,9,9,434
P0727,M2328,India,PC,113,958,4,9,421
P0452,M1716,India,iOS,76,2090,12,10,420
P1070,M1028,Latin America,Android,67,975,3,8,481
P0098,M1473,Europe,Android,55,327,1,10,279
P0482,M1222,SEA,Android,55,1084,6,9,355
P1162,M0659,Europe,Android,83,831,3,8,378
P0420,M2215,Latin America,PC,48,2058,10,8,479
P0170,M0004,India,iOS,90,740,0,0,390
P0590,M0626,Latin America,iOS,24,466,4,0,393
P0575,M0375,SEA,iOS,69,2107,13,12,341
P1187,M2321,India,iOS,80,2907,18,0,570
P0993,M0510,Europe,Android,93,1055,6,0,524
P0036,M2734,India,iOS,61,2686,18,9,280
P0381,M1099,Europe,iOS,76,1600,10,10,373
P0773,M0601,SEA,PC,67,2017,11,6,465
P0073,M2391,SEA,PC,133,1045,6,7,379
P0841,M0822,Europe,iOS,93,1393,6,4,479
P0049,M2115,North America,PC,45,1160,10,0,392
P0061,M2730,India,PC,76,1298,8,17,266
P0544,M0202,Europe,PC,67,2063,12,9,494
P0158,M1823,Europe,Android,46,946,3,15,518
P0633,M2403,Latin America,iOS,40,1681,9,12,381
P0325,M0289,Europe,Android,54,2839,19,12,366
P0984,M2336,North America,PC,82,1979,10,11,498
P0621,M0114,India,Android,28,856,5,6,357
P0826,M2021,India,PC,32,1236,8,8,400
P0023,M2348,North America,iOS,24,1907,9,9,393
P0705,M0969,India,Android,117,3831,24,6,256
P1188,M0831,North America,Android,48,1489,7,3,482
P0169,M0858,Europe,iOS,73,2904,19,6,380
P0095,M1963,India,Android,51,658,0,16,440
P0238,M2779,North America,PC,76,1255,7,16,529
P0409,M0982,SEA,Android,100,970,6,1,507
P0603,M0433,Europe,iOS,84,359,0,22,305
P1001,M1655,North America,iOS,61,2040,13,4,559
P0654,M1935,North America,iOS,94,1273,9,9,324
P0520,M2164,India,PC,48,376,0,7,377
P0803,M0328,SEA,iOS,136,969,4,15,278
P0980,M0755,Europe,iOS,75,1816,8,6,447
P1135,M2480,India,Android,108,2185,14,12,390
P0372,M0266,Europe,iOS,77,1753,9,14,423
P0451,M2761,India,iOS,110,2900,16,8,443
P0363,M0613,North America,iOS,105,3043,19,2,384
P0135,M1970,Europe,Android,93,1613,7,2,484
P0775,M2069,India,iOS,64,1012,5,10,509
P1163,M2224,India,Android,91,1187,3,0,414
P0899,M2225,Europe,Android,72,20,0,21,469
P0937,M2224,Europe,Android,31,1303,9,13,254
P0174,M1522,North America,iOS,47,1876,13,10,324
P1050,M2685,India,Android,73,1785,9,1,537
P1117,M2661,India,Android,109,1851,9,18,422
P0938,M0229,SEA,Android,46,1776,10,5,510
P0947,M2494,India,iOS,54,764,5,0,416
P0610,M0337,SEA,PC,78,2833,18,4,409
P1174,M2531,SEA,iOS,127,384,4,13,287
P0052,M2030,India,Android,57,3022,18,7,571
P0417,M0020,Latin America,Android,84,1456,9,2,564
P0135,M2827,Europe,Android,140,748,3,8,475
P0437,M2296,North America,Android,111,1808,8,9,534
P0111,M0698,North America,Android,48,2797,18,5,511
P0515,M1244,SEA,iOS,138,933,6,15,463
P0509,M0413,Europe,iOS,164,1080,7,3,497
P0152,M0639,India,iOS,66,892,4,12,288
P0848,M0382,SEA,Android,116,993,6,4,359
P1169,M1729,SEA,iOS,83,3386,22,2,407
P0384,M2294,India,Android,135,2658,15,10,456
P0675,M1373,Latin America,Android,46,2789,15,11,366
P1055,M0121,Europe,PC,87,2173,12,0,402
P0856,M1956,India,Android,82,2216,10,8,447
P0716,M0093,India,iOS,67,582,5,1,291
P0207,M1150,India,Android,93,1226,4,12,466
P0531,M0897,India,PC,65,1975,11,5,562
P0904,M2339,India,iOS,60,1996,12,3,500
P0300,M0040,SEA,PC,52,1849,10,1,486
P1134,M2179,SEA,Android,77,1756,9,11,350
P1058,M0166,Latin America,iOS,115,1900,11,5,500
P0245,M2225,North America,Android,73,240,1,14,384
P0534,M1815,India,iOS,154,1675,10,12,477
P0125,M1032,SEA,PC,90,2175,12,10,457
P0047,M2625,Europe,Android,91,2577,13,15,485
P0724,M2420,SEA,Android,88,1645,8,5,447
P0210,M0914,North America,iOS,70,1787,8,7,358
P0860,M1042,North America,PC,81,1708,7,3,409
P0807,M1399,Europe,iOS,133,736,4,3,432
P0214,M0027,North America,Android,118,1126,7,2,431
P0075,M1535,Europe,PC,129,1584,7,6,446
P0252,M2539,Europe,iOS,82,3530,20,4,570
P1098,M0342,India,PC,24,2576,16,7,463
P1011,M2436,India,iOS,20,1728,10,5,393
P0813,M2147,Europe,Android,110,2467,16,10,223
P0413,M2486,India,iOS,131,1981,12,14,386
P0800,M2386,Europe,PC,77,3698,20,4,552
P0291,M1171,North America,Android,99,2317,12,2,333
P1119,M2549,India,Android,61,1679,11,4,275
P0868,M2771,SEA,Android,28,2830,16,9,429
P0710,M1699,North America,Android,97,2237,15,5,351
P0880,M1502,Europe,iOS,113,1307,7,13,334
P0267,M1349,SEA,Android,113,1183,5,4,345
P0326,M2942,North America,Android,77,1823,8,10,547
P0235,M0442,India,Android,42,165,0,8,369
P0067,M1951,India,iOS,106,1123,7,7,458
P1005,M2679,India,Android,61,444,0,12,368
P1111,M1801,Latin America,iOS,131,389,1,1,374
P0346,M0984,SEA,Android,74,1791,9,1,377
P0592,M1769,India,Android,48,1238,7,6,531
P0828,M2250,North America,Android,70,1497,8,8,603
P0356,M2320,India,iOS,88,1941,11,11,484
P0395,M0945,SEA,iOS,81,1591,9,7,424
P0565,M1519,India,PC,20,3338,20,4,486
P1008,M2402,India,PC,105,1114,6,4,446
P0866,M0361,North America,Android,58,2713,15,0,485
P0999,M0509,SEA,PC,28,1873,10,5,624
P0421,M0331,India,Android,118,1451,10,12,338
P1046,M2646,India,iOS,87,796,1,4,559
P0351,M2445,India,Android,34,1268,6,5,446
P1089,M0276,North America,iOS,20,3064,17,17,448
P0190,M2940,India,Android,74,2953,20,16,380
P0075,M2506,Europe,Android,44,652,4,0,496
P0943,M1629,North America,Android,60,334,2,3,333
P0374,M0229,Latin America,Android,116,1134,6,12,391
P0567,M2048,India,iOS,75,1356,9,16,321
P0661,M1720,India,PC,58,970,7,6,384
P0106,M1276,SEA,Android,111,764,5,9,443
P0951,M1203,India,Android,55,1535,6,14,393
P0079,M2651,Europe,PC,79,2433,14,5,467
P0596,M0162,Latin America,Android,94,2599,15,11,494
P0131,M0827,North America,PC,137,1177,5,2,307
P0204,M0372,SEA,Android,32,2279,13,15,501
P0366,M0796,Latin America,Android,66,1436,9,5,472
P0917,M2683,India,Android,104,819,6,13,260
P0437,M2244,India,Android,93,552,1,0,488
P0542,M0600,Europe,Android,89,1449,9,7,432
P0028,M2368,North America,iOS,48,2398,14,2,502
P0123,M1515,Latin America,iOS,65,2587,16,13,482
P1109,M1033,Europe,iOS,79,1865,10,15,500
P0802,M0630,Latin America,iOS,111,179,0,12,349
P0904,M2328,India,PC,55,1688,10,12,358
P0764,M0669,SEA,iOS,99,1523,8,5,414
P0511,M0332,SEA,Android,104,466,0,7,354
P0372,M0355,Europe,Android,93,405,0,11,446
P0188,M0895,Europe,iOS,36,619,0,11,408
P0574,M1250,Latin America,Android,118,1569,7,11,452
P1178,M0257,Europe,PC,41,1516,9,4,544
P0674,M2252,India,iOS,105,1450,9,7,381
P0057,M2394,Europe,Android,88,2390,13,3,469
P0591,M0320,Europe,Android,62,846,3,14,506
P0467,M1623,North America,Android,106,3144,21,0,474
P0807,M1134,Europe,iOS,113,1202,8,0,373
P0810,M2887,India,PC,127,1363,6,14,239
P0966,M1575,SEA,Android,82,3014,19,9,421
P0526,M0926,Latin America,Android,20,3126,18,0,335
P0220,M0325,North America,iOS,58,1898,12,8,314
P0777,M0009,Europe,iOS,22,1668,7,5,400
P0663,M2000,India,Android,140,1886,11,3,354
P1025,M1561,India,iOS,140,1373,7,8,397
P0313,M2251,Latin America,Android,72,2098,11,6,521
P0715,M2223,India,iOS,82,1195,5,9,535
P0513,M2645,North America,PC,65,2744,17,4,479
P0573,M1232,SEA,Android,129,1725,9,7,458
P0667,M0508,Europe,iOS,20,1126,3,11,570
P0240,M2342,Europe,iOS,62,1086,6,6,368
P0500,M2398,Europe,PC,76,2535,17,7,280
P0335,M1606,India,Android,73,1640,8,0,343
P0082,M1229,India,PC,76,1794,12,3,419
P0288,M2920,India,Android,89,1408,8,8,362
P0673,M0051,Europe,Android,78,2392,13,6,390
P1173,M0302,Europe,PC,99,1723,10,14,323
P0781,M2138,Europe,Android,169,979,7,0,260
P0525,M0054,North America,iOS,39,2444,15,3,348
P0200,M2978,SEA,iOS,138,1012,6,4,396
P1086,M2889,India,iOS,52,1765,8,7,494
P0771,M0540,Europe,iOS,74,1592,8,12,388
P0669,M0829,India,iOS,74,1186,6,13,388
P0664,M1160,India,Android,80,3084,17,10,516
P1081,M2025,India,iOS,74,2122,13,17,493
P0662,M0059,Europe,iOS,101,576,3,8,529
P0470,M2354,North America,PC,51,1302,6,8,363
P0089,M2151,India,PC,149,1102,3,6,537
P0976,M2422,North America,Android,34,1320,5,9,373
P1059,M2919,India,iOS,73,2139,11,6,547
P0626,M0957,Europe,iOS,26,665,3,0,308
P0972,M0332,North America,Android,75,900,2,9,340
P0175,M2631,Latin America,iOS,58,946,6,10,454
P0065,M0988,SEA,Android,36,466,2,4,265
P0664,M1268,Latin America,PC,21,538,3,0,437
P0317,M2644,SEA,PC,73,3033,18,17,431
P0131,M2746,India,PC,91,1217,6,5,538
P1131,M2973,Europe,iOS,116,2182,12,6,437
P0384,M1843,Latin America,Android,48,4029,26,14,489
P0729,M2047,North America,PC,75,2355,17,1,363
P0734,M0956,North America,PC,79,1591,10,4,359
P0531,M1284,Latin America,iOS,126,1563,8,10,438
P0450,M0651,India,PC,53,1068,4,1,417
P0406,M2588,North America,iOS,23,1144,4,7,410
P1041,M2866,SEA,Android,99,2192,13,13,380
P1161,M1935,India,iOS,29,467,1,7,337
P0510,M2293,Europe,Android,108,693,3,11,369
P0189,M1953,India,Android,137,3545,21,0,418
P0342,M2402,Europe,Android,46,914,5,6,394
P1085,M1366,Europe,iOS,76,1417,10,2,304
P1190,M0625,North America,Android,109,1208,7,11,409
P0984,M1380,India,PC,43,713,1,5,376
P1127,M1024,North America,Android,48,3372,22,4,385
P0981,M2365,India,iOS,33,504,2,11,502
P0059,M1579,India,Android,132,2259,15,15,477
P0373,M2843,Europe,PC,58,1240,7,18,309
P0455,M2493,India,Android,71,3589,22,11,412
P0029,M0229,Latin America,iOS,69,1417,7,12,492
P0289,M0995,Latin America,iOS,89,1438,5,11,492
P1119,M2881,North America,iOS,37,2179,14,7,449
P0542,M1110,SEA,PC,93,2319,15,5,453
P1002,M1288,SEA,Android,20,1107,4,6,356
P0796,M0189,India,iOS,69,3102,21,8,365
P0823,M0018,Europe,Android,56,610,1,6,419
P0706,M0918,SEA,Android,123,2579,17,0,402
P0013,M1098,Europe,Android,112,2402,14,14,456
P0203,M1592,North America,PC,65,837,6,2,393
P0219,M2406,India,PC,76,1657,8,3,435
P0154,M0902,SEA,iOS,94,1285,6,6,377
P1112,M2131,North America,Android,57,2371,13,5,464
P0909,M2985,North America,Android,98,1191,4,13,455
P0628,M0351,SEA,iOS,71,928,4,8,479
P0919,M2879,India,Android,20,988,7,4,217
P0886,M2414,India,PC,118,3100,18,10,450
P1090,M2228,Europe,iOS,41,724,5,10,385
P1048,M0142,India,Android,52,1083,4,3,502
P0723,M0163,Latin America,iOS,20,860,3,13,543
P0718,M0891,India,iOS,48,3220,21,0,453
P0453,M0967,Europe,Android,124,1630,10,1,274
P0943,M1988,Europe,Android,87,2154,13,10,425
P0240,M2471,SEA,Android,71,1907,10,15,487
P1184,M2560,India,Android,20,3432,23,1,563
P1173,M2857,Europe,PC,89,1684,9,8,321
P1153,M0216,SEA,PC,96,916,2,14,470
P0633,M0423,Europe,Android,36,1436,7,13,519
P0130,M0131,Latin America,Android,20,1498,6,11,370
P0252,M2977,India,iOS,51,1371,9,8,385
P0165,M0152,Latin America,PC,40,694,4,17,390
P0364,M1537,India,iOS,102,1759,11,7,432
P0964,M0478,Latin America,Android,104,2839,16,14,410
P0771,M2625,North America,iOS,75,2330,14,9,246
P0703,M2697,Latin America,Android,91,1263,9,4,221
P0269,M1963,India,iOS,73,732,3,4,417
P0121,M0287,India,iOS,125,2239,12,13,385
P0360,M2675,Europe,Android,139,2559,16,12,404
P0445,M0121,SEA,PC,65,2216,13,9,330
P0062,M2678,North America,Android,141,724,3,7,427
P1128,M0939,North America,iOS,91,1851,11,6,375
P0022,M0833,SEA,iOS,91,2152,12,9,412
P0511,M0903,India,Android,121,0,0,16,305
P0687,M1055,India,Android,20,2786,18,11,401
P1082,M2945,India,Android,65,1966,11,1,414
P1101,M2450,Europe,iOS,111,2147,13,9,385
P0239,M0462,North America,iOS,118,1655,11,5,496
P0807,M1308,India,PC,80,3277,19,5,484
P0967,M0979,India,Android,60,1908,10,3,397
P0505,M0506,North America,iOS,66,2159,14,7,368
P0206,M0679,North America,Android,71,2009,12,16,398
P0361,M2300,North America,Android,89,1195,5,0,389
P0252,M2657,SEA,Android,83,1344,8,10,461
P0238,M2082,Latin America,Android,32,1406,10,5,442
P0962,M1538,North America,PC,103,1042,5,12,525
P0352,M1699,India,PC,79,412,0,14,501
P0528,M1382,India,iOS,86,2493,14,8,385
P0166,M2957,India,PC,108,1874,9,19,459
P1154,M0848,India,iOS,73,1784,12,7,245
P0660,M0363,Europe,iOS,70,556,0,5,456
P0283,M2442,India,iOS,51,1029,7,1,408
P0965,M1721,India,PC,74,2464,14,6,461
P0917,M1200,India,PC,43,1617,12,6,270
P1155,M1448,India,iOS,125,172,0,1,551
P0167,M1595,India,Android,37,728,3,10,415
P0670,M2035,India,iOS,91,2264,15,9,410
P0584,M0451,Latin America,Android,70,2244,14,0,370
P0301,M2597,India,PC,56,1707,7,3,279
P1008,M1516,North America,iOS,60,1534,12,8,377
P1186,M0534,North America,iOS,80,2982,17,7,341
P0049,M0327,Latin America,Android,135,359,1,16,389
P0729,M1981,SEA,PC,95,1513,9,1,414
P0251,M1388,Europe,iOS,176,2736,18,6,425
P0391,M0070,India,Android,117,1811,10,12,397
P0711,M2426,India,Android,67,740,3,20,508
P0459,M1071,North America,Android,115,1384,6,9,601
P0842,M1472,India,iOS,52,1985,13,7,462
P0895,M2951,India,iOS,150,2657,17,0,440
P0855,M1585,Latin America,PC,22,343,0,8,501
P0996,M1160,North America,Android,110,608,3,0,392
P0074,M0811,Europe,iOS,20,2189,14,10,390
P0990,M1280,India,Android,27,2479,14,7,386
P1106,M1963,SEA,Android,64,2862,17,10,336
P1193,M1474,SEA,iOS,78,2112,12,6,564
P0175,M1118,India,iOS,50,1814,11,10,428
P1187,M0581,North America,PC,87,2919,13,9,551
P0737,M2831,North America,PC,76,909,5,13,316
P0761,M1840,India,iOS,39,1938,13,9,308
P0680,M1547,SEA,iOS,154,652,2,6,366
P0893,M2683,North America,Android,88,1230,6,19,475
P1123,M1276,India,PC,72,2466,14,8,372
P0287,M2025,SEA,iOS,63,2800,18,11,354
P0797,M1554,Europe,Android,104,2234,13,0,450
P0045,M1293,Europe,iOS,120,420,0,13,336
P1145,M1356,SEA,Android,71,2027,10,11,350
P0246,M1085,Latin America,PC,79,2409,14,13,597
P0588,M0480,Latin America,iOS,90,1120,7,8,366
P0616,M0042,North America,iOS,36,1416,6,8,428
P0610,M1456,Europe,Android,59,2460,16,7,359
P0565,M1970,North America,Android,96,954,5,4,416
P0742,M1625,India,iOS,66,1451,8,0,450
P0932,M2446,North America,PC,73,653,5,15,329
P0291,M1720,India,iOS,115,2271,13,14,340
P0649,M0171,Europe,Android,172,3386,20,13,489
P0367,M0858,Europe,Android,75,1582,10,0,346
P1101,M0988,SEA,Android,58,1564,10,9,586
P1070,M1304,India,Android,118,786,1,7,438
P1191,M2680,SEA,iOS,78,3167,21,10,342
P1120,M1295,India,Android,45,664,3,9,421
P0470,M2211,North America,PC,65,1594,8,7,472
P0982,M0307,SEA,iOS,133,1082,4,6,484
P0772,M0254,North America,iOS,69,633,1,3,296
P0392,M1147,India,Android,80,1107,4,16,570
P0973,M0427,India,iOS,46,2371,13,5,461
P0537,M2657,Europe,iOS,83,1864,11,6,438
P0501,M2906,North America,Android,112,1470,8,10,581
P0273,M0615,India,Android,46,3227,20,4,359
P0443,M2169,SEA,Android,41,1156,6,10,363
P1026,M2266,India,iOS,74,2015,9,9,486
P0442,M0575,North America,iOS,111,1125,6,4,403
P0056,M1871,North America,Android,20,0,0,9,399
P0887,M0107,India,iOS,134,2408,12,6,542
P1184,M2237,India,iOS,68,242,1,7,375
P0811,M0436,North America,iOS,55,1521,9,5,379
P1127,M0285,North America,Android,57,1865,10,10,395
P0749,M1445,India,PC,88,2171,11,13,343
P0086,M2426,Europe,PC,47,2057,12,16,393
P0778,M2983,India,Android,93,1161,7,9,455
P0855,M2476,India,iOS,80,1070,7,3,159
P1103,M1464,India,iOS,104,2538,15,10,459
P0160,M2607,North America,Android,98,365,1,14,437
P0041,M2580,Latin America,Android,119,269,0,7,425
P1094,M1579,North America,Android,105,1524,8,10,397
P0828,M2891,North America,Android,103,3133,19,0,451
P0937,M0991,North America,Android,132,811,5,6,454
P1006,M0801,Latin America,iOS,93,1899,15,3,512
P0139,M0191,Europe,PC,128,3574,20,14,509
P0799,M0244,Europe,Android,113,1804,10,14,618
P0185,M1751,North America,iOS,122,2752,16,2,457
P0918,M0690,North America,Android,23,3060,20,11,318
P0859,M1078,Europe,iOS,25,2039,12,0,279
P1008,M0228,Europe,iOS,84,2111,12,14,499
P0243,M1543,India,Android,87,1722,13,3,379
P0014,M2720,North America,Android,71,1639,11,3,444
P0490,M0248,North America,iOS,38,1114,4,8,453
P0491,M1515,SEA,PC,116,3018,19,6,512
P0524,M0788,North America,Android,114,2286,14,3,457
P0419,M2649,North America,iOS,97,2550,16,1,402
P0080,M0030,India,iOS,100,2176,11,13,541
P0206,M0419,SEA,PC,114,2973,21,0,426
P0969,M1400,SEA,Android,132,2223,15,3,547
P0223,M1735,North America,iOS,129,1983,12,10,413
P0576,M1312,Europe,Android,95,735,6,14,360
P0199,M0173,Latin America,PC,110,970,6,12,417
P0242,M1077,Europe,iOS,99,2204,12,7,376
P0396,M1196,India,Android,83,2091,11,7,395
P1029,M2734,SEA,PC,114,870,3,16,373
P1085,M2726,Europe,PC,73,3056,16,7,482
P0279,M2144,Latin America,Android,109,1435,8,11,386
P0326,M0382,SEA,Android,107,407,0,9,533
P0355,M1890,Europe,Android,80,1896,10,17,531
P1043,M0829,Europe,iOS,94,1829,10,9,431
P0273,M0394,Europe,PC,113,2144,12,21,545
P0237,M0124,India,Android,52,1453,8,10,456
P0841,M0827,SEA,Android,99,2652,16,3,316
P0127,M2381,North America,iOS,69,2620,17,4,468
P0039,M0141,North America,iOS,103,3018,17,10,307
P0999,M0086,Europe,PC,124,3131,17,3,417
P0409,M2290,SEA,Android,29,313,2,17,436
P1117,M2188,North America,PC,137,2681,16,7,429
P0254,M2343,India,iOS,84,1758,10,13,479
P0090,M2787,SEA,Android,115,2243,12,6,549
P0797,M0993,India,PC,104,2559,17,10,220
P0879,M0719,Europe,iOS,118,1117,5,0,349
P0324,M1046,SEA,Android,141,816,5,7,374
P0601,M1734,Europe,Android,80,1442,9,6,443
P1080,M1636,India,Android,79,2023,13,5,433
